record_id,product,category,subcategory,craft,material,technique,state,region,size,price,data_type,generation_method,calibration_source,generated_at,dataset_version
SIH-02929,Bastar Bell Metal Figure,Home Decor,Metal Craft,Bastar Dhokra,Bell Metal,Lost Wax Casting,Chhattisgarh,Central India,Medium,10770,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02930,Banarasi Silk Saree,Textiles,Saree,Banarasi,Silk,Handloom Weaving,Uttar Pradesh,North India,Standard,51890,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02931,Banarasi Silk Saree,Textiles,Saree,Banarasi,Silk,Handloom Weaving,Uttar Pradesh,North India,Standard,32130,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02932,Channapatna Wooden Toy,Toys,Wooden Toys,Channapatna,Wood,Lac Turning,Karnataka,South India,Medium,960,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02933,Madhubani Painting,Painting,Folk Painting,Madhubani,Paper,Hand Painting,Bihar,East India,Medium,4240,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02934,Kutch Embroidery Bag,Fashion,Bags,Kutch Embroidery,Cotton,Hand Embroidery,Gujarat,West India,Small,1960,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02935,Jaipur Blue Pottery Bowl,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Large,1080,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02936,Kondapalli Doll,Toys,Wooden Toys,Kondapalli Toys,Soft Wood,Hand Painting,Andhra Pradesh,South India,Small,1320,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02937,Sikki Grass Basket,Home Decor,Natural Fibre,Sikki Craft,Sikki Grass,Hand Weaving,Bihar,East India,Small,710,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02938,Jaipur Blue Pottery Bowl,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Small,1190,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02939,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Pipili Applique,Cotton,Applique,Odisha,East India,Large,2250,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02940,Kondapalli Doll,Toys,Wooden Toys,Kondapalli Toys,Soft Wood,Hand Painting,Andhra Pradesh,South India,Small,1040,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02941,Pashmina Shawl,Textiles,Shawl,Pashmina,Pashmina Wool,Hand Embroidery,Jammu and Kashmir,North India,Standard,29830,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02942,Blue Pottery Vase,Home Decor,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Small,1080,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02943,Kashmir Walnut Box,Home Decor,Wood Craft,Kashmir Walnut Wood Carving,Walnut Wood,Wood Carving,Jammu and Kashmir,North India,Medium,9140,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02944,Phulkari Dupatta,Textiles,Embroidery,Phulkari,Cotton,Hand Embroidery,Punjab,North India,Standard,9680,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02945,Kutch Embroidery Bag,Fashion,Bags,Kutch Embroidery,Cotton,Hand Embroidery,Gujarat,West India,Medium,6830,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02946,Thanjavur Painting,Painting,Traditional Painting,Thanjavur Painting,Wood,Gold Leaf Work,Tamil Nadu,South India,Large,22920,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02947,Channapatna Wooden Toy,Toys,Wooden Toys,Channapatna,Wood,Lac Turning,Karnataka,South India,Medium,700,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02948,Jaipur Blue Pottery Bowl,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Small,470,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02949,Madhubani Painting,Painting,Folk Painting,Madhubani,Paper,Hand Painting,Bihar,East India,Medium,5640,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02950,Sikki Grass Basket,Home Decor,Natural Fibre,Sikki Craft,Sikki Grass,Hand Weaving,Bihar,East India,Large,2570,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02951,Blue Pottery Vase,Home Decor,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Medium,1480,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02952,Jaipur Blue Pottery Bowl,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Medium,1010,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02953,Bastar Bell Metal Figure,Home Decor,Metal Craft,Bastar Dhokra,Bell Metal,Lost Wax Casting,Chhattisgarh,Central India,Large,13600,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02954,Kondapalli Doll,Toys,Wooden Toys,Kondapalli Toys,Soft Wood,Hand Painting,Andhra Pradesh,South India,Small,1010,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02955,Pashmina Shawl,Textiles,Shawl,Pashmina,Pashmina Wool,Hand Embroidery,Jammu and Kashmir,North India,Standard,51630,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02956,Pashmina Shawl,Textiles,Shawl,Pashmina,Pashmina Wool,Hand Embroidery,Jammu and Kashmir,North India,Standard,26150,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02957,Kalamkari Wall Art,Painting,Textile Painting,Kalamkari,Cotton,Block Printing,Andhra Pradesh,South India,Medium,3510,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02958,Banarasi Silk Saree,Textiles,Saree,Banarasi,Silk,Handloom Weaving,Uttar Pradesh,North India,Standard,34060,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02959,Kondapalli Doll,Toys,Wooden Toys,Kondapalli Toys,Soft Wood,Hand Painting,Andhra Pradesh,South India,Small,1390,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02960,Sikki Grass Basket,Home Decor,Natural Fibre,Sikki Craft,Sikki Grass,Hand Weaving,Bihar,East India,Small,620,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02961,Blue Pottery Plate,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Small,500,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02962,Thanjavur Painting,Painting,Traditional Painting,Thanjavur Painting,Wood,Gold Leaf Work,Tamil Nadu,South India,Small,15200,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02963,Phulkari Dupatta,Textiles,Embroidery,Phulkari,Cotton,Hand Embroidery,Punjab,North India,Standard,8190,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02964,Terracotta Decorative Pot,Home Decor,Pottery,Terracotta,Clay,Hand Moulding,West Bengal,East India,Small,690,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02965,Blue Pottery Plate,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Large,1430,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02966,Sandalwood Carving,Home Decor,Wood Craft,Sandalwood Carving,Sandalwood,Wood Carving,Karnataka,South India,Large,8760,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02967,Dhokra Figurine,Home Decor,Metal Craft,Dhokra,Brass,Lost Wax Casting,Chhattisgarh,Central India,Medium,4730,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02968,Kutch Embroidery Bag,Fashion,Bags,Kutch Embroidery,Cotton,Hand Embroidery,Gujarat,West India,Small,2770,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02969,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Pipili Applique,Cotton,Applique,Odisha,East India,Medium,1850,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02970,Thanjavur Painting,Painting,Traditional Painting,Thanjavur Painting,Wood,Gold Leaf Work,Tamil Nadu,South India,Small,24160,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02971,Jaipur Blue Pottery Bowl,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Large,1580,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02972,Dhokra Figurine,Home Decor,Metal Craft,Dhokra,Brass,Lost Wax Casting,Chhattisgarh,Central India,Small,6230,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02973,Kutch Embroidery Bag,Fashion,Bags,Kutch Embroidery,Cotton,Hand Embroidery,Gujarat,West India,Large,8190,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02974,Channapatna Wooden Toy,Toys,Wooden Toys,Channapatna,Wood,Lac Turning,Karnataka,South India,Small,870,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02975,Banarasi Silk Saree,Textiles,Saree,Banarasi,Silk,Handloom Weaving,Uttar Pradesh,North India,Standard,37960,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02976,Kondapalli Doll,Toys,Wooden Toys,Kondapalli Toys,Soft Wood,Hand Painting,Andhra Pradesh,South India,Medium,1200,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02977,Thanjavur Painting,Painting,Traditional Painting,Thanjavur Painting,Wood,Gold Leaf Work,Tamil Nadu,South India,Medium,21090,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02978,Channapatna Wooden Toy,Toys,Wooden Toys,Channapatna,Wood,Lac Turning,Karnataka,South India,Small,1330,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02979,Thanjavur Painting,Painting,Traditional Painting,Thanjavur Painting,Wood,Gold Leaf Work,Tamil Nadu,South India,Large,21430,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02980,Banarasi Silk Saree,Textiles,Saree,Banarasi,Silk,Handloom Weaving,Uttar Pradesh,North India,Standard,36310,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02981,Dhokra Figurine,Home Decor,Metal Craft,Dhokra,Brass,Lost Wax Casting,Chhattisgarh,Central India,Small,3170,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02982,Blue Pottery Plate,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Small,970,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02983,Thanjavur Painting,Painting,Traditional Painting,Thanjavur Painting,Wood,Gold Leaf Work,Tamil Nadu,South India,Large,20080,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02984,Kalamkari Wall Art,Painting,Textile Painting,Kalamkari,Cotton,Block Printing,Andhra Pradesh,South India,Large,5120,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
SIH-02985,Jaipur Blue Pottery Bowl,Tableware,Pottery,Blue Pottery,Ceramic,Glazing,Rajasthan,West India,Large,1710,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final
