record_id,product,category,subcategory,state,data_type,generation_method,calibration_source,generated_at,dataset_version,labor_hours,raw_material_cost,packaging_cost,transport_cost,complexity,customization,actual_selling_price,craft,material,technique,region,size,direct_cost,market_reference_price,market_price_min,market_price_max,market_comparable_count
SIH-01907,Terracotta Decorative Pot,Home Decor,Pottery,West Bengal,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,5.2,120,25,35,Low,Standard,980,Terracotta,Clay,Hand Moulding,East India,Small,180,705.0,250.0,1220.0,78.0
SIH-01908,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,4.8,540,40,60,Medium,Standard,1560,Blue Pottery,Ceramic,Glazing,West India,Large,640,1590.0,710.0,3370.0,250.0
SIH-01909,Phulkari Dupatta,Textiles,Embroidery,Punjab,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,66.6,470,200,280,High,Light,13350,Phulkari,Cotton,Hand Embroidery,North India,Standard,950,8470.0,2560.0,14630.0,240.0
SIH-01910,Kashmir Walnut Box,Home Decor,Wood Craft,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,34.0,1450,150,250,High,Light,9210,Kashmir Walnut Wood Carving,Walnut Wood,Wood Carving,North India,Medium,1850,10730.0,3610.0,21300.0,74.0
SIH-01911,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Odisha,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,12.0,330,65,65,Medium,Light,2840,Pipili Applique,Cotton,Applique,East India,Medium,460,2125.0,730.0,4630.0,78.0
SIH-01912,Banarasi Silk Saree,Textiles,Saree,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,124.9,6410,725,565,Medium,Standard,45900,Banarasi,Silk,Handloom Weaving,North India,Standard,7700,33625.0,15130.0,63680.0,248.0
SIH-01913,Kashmir Walnut Box,Home Decor,Wood Craft,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,25.5,1240,220,295,High,High,8600,Kashmir Walnut Wood Carving,Walnut Wood,Wood Carving,North India,Medium,1755,10730.0,3610.0,21300.0,74.0
SIH-01914,Thanjavur Painting,Painting,Traditional Painting,Tamil Nadu,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,47.7,1950,510,695,Medium,Standard,26110,Thanjavur Painting,Wood,Gold Leaf Work,South India,Small,3155,15970.0,8220.0,29230.0,95.0
SIH-01915,Phulkari Dupatta,Textiles,Embroidery,Punjab,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,30.4,790,130,115,High,Moderate,7590,Phulkari,Cotton,Hand Embroidery,North India,Standard,1035,8485.0,2560.0,14630.0,240.0
SIH-01916,Moradabad Brass Lamp,Lighting,Metalware,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,9.4,1460,130,175,Medium,Light,4120,Moradabad Metal Craft,Brass,Metal Engraving,North India,Medium,1765,5250.0,2060.0,9180.0,82.0
SIH-01917,Banarasi Silk Saree,Textiles,Saree,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,110.5,3330,500,815,High,Light,41100,Banarasi,Silk,Handloom Weaving,North India,Standard,4645,33625.0,15130.0,63680.0,248.0
SIH-01918,Dhokra Figurine,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,12.8,2560,105,160,High,Moderate,7410,Dhokra,Brass,Lost Wax Casting,Central India,Large,2825,9130.0,5170.0,11920.0,77.0
SIH-01919,Sandalwood Carving,Home Decor,Wood Craft,Karnataka,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,56.5,3980,505,460,High,Moderate,20240,Sandalwood Carving,Sandalwood,Wood Carving,South India,Large,4945,19645.0,8760.0,29980.0,84.0
SIH-01920,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Odisha,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.2,240,15,20,Low,Standard,750,Pipili Applique,Cotton,Applique,East India,Small,275,1265.0,560.0,2420.0,86.0
SIH-01921,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,2.7,230,20,35,Low,High,930,Blue Pottery,Ceramic,Glazing,West India,Small,285,770.0,320.0,1310.0,265.0
SIH-01922,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,23.6,300,85,135,Medium,Moderate,7080,Kutch Embroidery,Cotton,Hand Embroidery,West India,Small,520,4240.0,1700.0,9000.0,72.0
SIH-01923,Madhubani Painting,Painting,Folk Painting,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,10.5,280,45,60,Medium,Standard,2650,Madhubani,Paper,Hand Painting,East India,Medium,385,4630.0,1130.0,12160.0,87.0
SIH-01924,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.8,530,15,40,Low,Moderate,1480,Kalamkari,Cotton,Block Printing,South India,Small,585,1770.0,840.0,3760.0,79.0
SIH-01925,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,2.4,160,20,20,Low,Light,680,Kondapalli Toys,Soft Wood,Hand Painting,South India,Small,200,900.0,380.0,1720.0,97.0
SIH-01926,Sikki Grass Basket,Home Decor,Natural Fibre,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,1.8,80,15,20,Low,Standard,390,Sikki Craft,Sikki Grass,Hand Weaving,East India,Small,115,785.0,310.0,1500.0,72.0
SIH-01927,Madhubani Painting,Painting,Folk Painting,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,20.7,150,45,70,Low,Light,4070,Madhubani,Paper,Hand Painting,East India,Small,265,3045.0,700.0,6380.0,82.0
SIH-01928,Dhokra Figurine,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,4.7,1240,70,125,Medium,Light,2930,Dhokra,Brass,Lost Wax Casting,Central India,Small,1435,4000.0,1500.0,9610.0,96.0
SIH-01929,Pashmina Shawl,Textiles,Shawl,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,67.0,6090,270,575,High,Light,24800,Pashmina,Pashmina Wool,Hand Embroidery,North India,Standard,6935,29645.0,12200.0,62560.0,256.0
SIH-01930,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,14.0,220,40,65,Medium,High,3600,Kutch Embroidery,Cotton,Hand Embroidery,West India,Small,325,4300.0,1700.0,9000.0,72.0
SIH-01931,Kashmir Walnut Box,Home Decor,Wood Craft,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,46.2,1510,215,330,High,High,13570,Kashmir Walnut Wood Carving,Walnut Wood,Wood Carving,North India,Medium,2055,10635.0,3610.0,21300.0,74.0
SIH-01932,Channapatna Wooden Toy,Toys,Wooden Toys,Karnataka,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,8.9,290,25,70,Medium,Light,1740,Channapatna,Wood,Lac Turning,South India,Large,385,1445.0,640.0,2560.0,84.0
SIH-01933,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,8.6,570,30,70,Medium,Light,2290,Kondapalli Toys,Soft Wood,Hand Painting,South India,Large,670,1905.0,980.0,2780.0,80.0
SIH-01934,Thanjavur Painting,Painting,Traditional Painting,Tamil Nadu,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,30.1,2290,225,240,Medium,High,14380,Thanjavur Painting,Wood,Gold Leaf Work,South India,Small,2755,15990.0,8220.0,29230.0,95.0
SIH-01935,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,20.3,690,65,115,Medium,Moderate,5410,Kalamkari,Cotton,Block Printing,South India,Medium,870,2635.0,1000.0,5860.0,84.0
SIH-01936,Banarasi Silk Saree,Textiles,Saree,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,104.3,4600,320,545,High,Standard,34500,Banarasi,Silk,Handloom Weaving,North India,Standard,5465,33625.0,15130.0,63680.0,248.0
SIH-01937,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,15.0,400,45,95,Medium,High,3850,Kalamkari,Cotton,Block Printing,South India,Medium,540,2635.0,1000.0,5860.0,84.0
SIH-01938,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.3,270,45,40,Medium,Light,1100,Blue Pottery,Ceramic,Glazing,West India,Large,355,1590.0,710.0,3370.0,250.0
SIH-01939,Bastar Bell Metal Figure,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,18.3,2370,140,385,High,Light,10070,Bastar Dhokra,Bell Metal,Lost Wax Casting,Central India,Large,2895,12680.0,5690.0,15960.0,81.0
SIH-01940,Sikki Grass Basket,Home Decor,Natural Fibre,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,6.7,140,25,45,Medium,Light,1420,Sikki Craft,Sikki Grass,Hand Weaving,East India,Medium,210,1190.0,470.0,2940.0,89.0
SIH-01941,Thanjavur Painting,Painting,Traditional Painting,Tamil Nadu,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,52.0,3480,585,650,High,Standard,29340,Thanjavur Painting,Wood,Gold Leaf Work,South India,Medium,4715,22690.0,11420.0,29970.0,81.0
SIH-01942,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,11.5,430,35,85,Low,Moderate,3100,Kalamkari,Cotton,Block Printing,South India,Small,550,1760.0,840.0,3760.0,79.0
SIH-01943,Moradabad Brass Lamp,Lighting,Metalware,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,12.9,1280,130,170,Low,Standard,4750,Moradabad Metal Craft,Brass,Metal Engraving,North India,Small,1580,3155.0,1250.0,6290.0,94.0
SIH-01944,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Odisha,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,4.4,350,20,25,Medium,Moderate,1480,Pipili Applique,Cotton,Applique,East India,Medium,395,2135.0,730.0,4630.0,78.0
SIH-01945,Blue Pottery Plate,Tableware,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,2.0,210,25,35,Low,Light,720,Blue Pottery,Ceramic,Glazing,West India,Medium,270,990.0,430.0,1880.0,243.0
SIH-01946,Terracotta Decorative Pot,Home Decor,Pottery,West Bengal,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,9.8,310,85,90,Medium,Standard,2270,Terracotta,Clay,Hand Moulding,East India,Large,485,1540.0,480.0,2810.0,77.0
SIH-01947,Terracotta Decorative Pot,Home Decor,Pottery,West Bengal,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,6.6,230,55,75,Low,Light,1450,Terracotta,Clay,Hand Moulding,East India,Medium,360,945.0,400.0,1830.0,86.0
SIH-01948,Blue Pottery Plate,Tableware,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,1.5,290,25,20,Low,Light,710,Blue Pottery,Ceramic,Glazing,West India,Medium,335,990.0,430.0,1880.0,243.0
SIH-01949,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,14.4,620,80,120,Medium,Light,5310,Kutch Embroidery,Cotton,Hand Embroidery,West India,Medium,820,6050.0,2510.0,8990.0,89.0
SIH-01950,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,4.4,350,30,45,Low,Standard,1360,Blue Pottery,Ceramic,Glazing,West India,Medium,425,990.0,430.0,1880.0,243.0
SIH-01951,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,4.8,150,35,50,Low,Standard,1380,Kondapalli Toys,Soft Wood,Hand Painting,South India,Small,235,890.0,380.0,1720.0,97.0
SIH-01952,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,10.0,420,50,55,High,Light,2560,Kondapalli Toys,Soft Wood,Hand Painting,South India,Large,525,1905.0,980.0,2780.0,80.0
SIH-01953,Jaipur Blue Pottery Bowl,Tableware,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,2.0,110,15,30,Low,Moderate,580,Blue Pottery,Ceramic,Glazing,West India,Small,155,780.0,320.0,1310.0,265.0
SIH-01954,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,20.1,260,60,75,Low,Light,3790,Kutch Embroidery,Cotton,Hand Embroidery,West India,Small,395,4300.0,1700.0,9000.0,72.0
SIH-01955,Madhubani Painting,Painting,Folk Painting,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,49.5,280,220,165,Medium,Light,10970,Madhubani,Paper,Hand Painting,East India,Large,665,7885.0,2690.0,19090.0,66.0
SIH-01956,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,34.2,570,170,230,High,Light,8200,Kutch Embroidery,Cotton,Hand Embroidery,West India,Medium,970,6000.0,2510.0,8990.0,89.0
SIH-01957,Pashmina Shawl,Textiles,Shawl,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,116.2,5700,440,785,High,Standard,33100,Pashmina,Pashmina Wool,Hand Embroidery,North India,Standard,6925,29505.0,12200.0,62560.0,256.0
SIH-01958,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,5.8,320,35,30,Low,Standard,1790,Kondapalli Toys,Soft Wood,Hand Painting,South India,Medium,385,1320.0,590.0,2720.0,77.0
